ツイート本文,ツイート本文_x,時間,media_exist,reply_flg,URLクリック数,いいね,リツイート,インプレッション,エンゲージメント,エンゲージメント率,ハッシュタグクリック,フォローしている,メディアのエンゲージメント数,メディアの再生数,ユーザープロフィールクリック,詳細クリック,返信,文字数,YMD,YEAR,MONTH,DAY,TIME,WEEKDAY,WEEK
"今日は楽しかったなぁ。😆
疲れちゃった〜😪

#犬 #犬のいる暮らし #犬好きな人と繋がりたい #いぬすたぐらむ #いぬいどんどんすきになる #トイプードル https://t.co/jDLpwiVUJF",今日は楽しかったなぁ。😆 疲れちゃった〜😪  犬 犬のいる暮らし 犬好きな人と繋がりたい いぬすたぐらむ いぬいどんどんすきになる トイプードル ,2020-03-08 20:42:00+00:00,True,False,0.0,166.0,0.0,2191.0,238.0,0.108626198083067,4.0,0,21,397,47.0,0.0,0.0,73,20200308,2020,3,8,20,6,10
"おむつしてるのにマーキング🤣
からの全く関係ない方向への砂かけ🤣🤣

#犬 #犬のいる暮らし #犬好きな人と繋がりたい #いぬすたぐらむ #いぬいどんどんすきになる #トイプードル https://t.co/PhFlvsMc2c",おむつしてるのにマーキング🤣 からの全く関係ない方向への砂かけ🤣🤣  犬 犬のいる暮らし 犬好きな人と繋がりたい いぬすたぐらむ いぬいどんどんすきになる トイプードル ,2020-03-08 20:37:00+00:00,True,False,1.0,171.0,3.0,3536.0,319.0,0.0902149321266968,8.0,0,83,939,49.0,4.0,0.0,85,20200308,2020,3,8,20,6,10
"ペットOKのカフェでランチをとるみるく🥰
ご機嫌さんです😆

#犬 #犬のいる暮らし #犬好きな人と繋がりたい #いぬすたぐらむ #いぬいどんどんすきになる #トイプードル https://t.co/ZR6dpWtsAO",ペットのカフェでランチをとるみるく🥰 ご機嫌さんです😆  犬 犬のいる暮らし 犬好きな人と繋がりたい いぬすたぐらむ いぬいどんどんすきになる トイプードル ,2020-03-08 20:30:00+00:00,True,False,0.0,96.0,0.0,1292.0,154.0,0.1191950464396284,0.0,0,26,258,32.0,0.0,0.0,79,20200308,2020,3,8,20,6,10
"みるくとドライブして公園・カフェ・ドッグランに行った一日を動画にしました！

よければ見てってください🙇‍♀️

YouTube動画 https://t.co/Qouxi0VYka

#犬 #犬のいる暮らし #犬好きな人と繋がりたい #いぬすたぐらむ #いぬいどんどんすきになる #トイプードル https://t.co/My8Cm3jXu2",みるくとドライブして公園・カフェ・ドッグランに行った一日を動画にしました  よければ見てってください🙇‍♀️  動画   犬 犬のいる暮らし 犬好きな人と繋がりたい いぬすたぐらむ いぬいどんどんすきになる トイプードル ,2020-03-08 20:20:00+00:00,True,False,40.0,144.0,3.0,2471.0,257.0,0.1040064751112909,2.0,0,31,31,19.0,10.0,8.0,111,20200308,2020,3,8,20,6,10
"ドライブ中に窓から顔を出して、３秒に1回鼻をペロペロして潤すみるく

#ドライブ #犬 #犬のいる暮らし #犬好きな人と繋がりたい #いぬすたぐらむ #いぬいどんどんすきになる #トイプードル https://t.co/NUFEDGT2gz",ドライブ中に窓から顔を出して、秒に回鼻をペロペロして潤すみるく  ドライブ 犬 犬のいる暮らし 犬好きな人と繋がりたい いぬすたぐらむ いぬいどんどんすきになる トイプードル ,2020-03-08 20:08:00+00:00,True,False,0.0,57.0,0.0,884.0,104.0,0.1176470588235294,0.0,0,17,180,28.0,1.0,1.0,88,20200308,2020,3,8,20,6,10
"みるく、もうちょっと上手くやれたらいいね〜😂

#ドッグラン #大濠公園 #犬 #犬のいる暮らし #犬好きな人と繋がりたい #いぬすたぐらむ #いぬいどんどんすきになる #トイプードル https://t.co/CTObpICnU0",みるく、もうちょっと上手くやれたらいいね〜😂  ドッグラン 大濠公園 犬 犬のいる暮らし 犬好きな人と繋がりたい いぬすたぐらむ いぬいどんどんすきになる トイプードル ,2020-03-08 20:06:00+00:00,True,False,1.0,135.0,4.0,2472.0,224.0,0.0906148867313915,2.0,0,41,421,38.0,3.0,0.0,85,20200308,2020,3,8,20,6,10
"@narcheam ありがとうございます😊
ちょっとビビってましたけど、楽しんでもいたと思います🤣笑", ありがとうございます😊 ちょっとビビってましたけど、楽しんでもいたと思います🤣笑,2020-03-08 19:30:00+00:00,False,True,0.0,1.0,0.0,68.0,1.0,0.0147058823529411,0.0,0,0,0,0.0,0.0,0.0,41,20200308,2020,3,8,19,6,10
"初のブランコ🙌

ほのぼの〜😌

#犬  #トイプードル #といぷーどる #トイプードル男の子 #犬好きな人と繋がりたい #可愛い #癒しわんこ #犬のいる暮らし https://t.co/AbdEhbyzyB",初のブランコ🙌  ほのぼの〜😌  犬  トイプードル といぷーどる トイプードル男の子 犬好きな人と繋がりたい 可愛い 癒しわんこ 犬のいる暮らし ,2020-03-08 08:47:00+00:00,True,False,0.0,334.0,7.0,5128.0,515.0,0.1004290171606864,5.0,1,66,1112,85.0,14.0,3.0,74,20200308,2020,3,8,8,6,10
@kiyo32208410 顔だけもふもふで、体は先日5ミリにカットしたばかりなんです🤣🤣, 顔だけもふもふで、体は先日ミリにカットしたばかりなんです🤣🤣,2020-03-08 08:40:00+00:00,False,True,0.0,1.0,0.0,41.0,1.0,0.024390243902439,0.0,0,0,0,0.0,0.0,0.0,31,20200308,2020,3,8,8,6,10
"@kiyo32208410 骨をどんな所からでも探して持ってくるんです😂
もっとほかのところにその能力を使ってくれたら嬉しいんですが…🤣", 骨をどんな所からでも探して持ってくるんです😂 もっとほかのところにその能力を使ってくれたら嬉しいんですが…🤣,2020-03-08 08:39:00+00:00,False,True,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,55,20200308,2020,3,8,8,6,10
"@ninjya96neko こちらこそありがとうございます❤
音のないおならは本当に臭いです🤣

よろしかったらこれから仲良くさせていただきたいです💞", こちらこそありがとうございます❤ 音のないおならは本当に臭いです🤣  よろしかったらこれから仲良くさせていただきたいです💞,2020-03-07 22:58:00+00:00,False,True,0.0,1.0,0.0,37.0,1.0,0.027027027027027,0.0,0,0,0,0.0,0.0,0.0,62,20200307,2020,3,7,22,5,10
@k7Erb4I8NuoVfs1 おばあちゃん犬可愛いです🥰, おばあちゃん犬可愛いです🥰,2020-03-07 22:56:00+00:00,False,True,0.0,1.0,0.0,14.0,1.0,0.0714285714285714,0.0,0,0,0,0.0,0.0,0.0,14,20200307,2020,3,7,22,5,10
"@k7Erb4I8NuoVfs1 こちらこそありがとうございます！
なまえ一緒なんですね！8歳のミルクちゃんもすごく可愛いです！！
これから宜しくお願いします😊", こちらこそありがとうございます なまえ一緒なんですね歳のミルクちゃんもすごく可愛いです これから宜しくお願いします😊,2020-03-07 15:27:00+00:00,False,True,0.0,1.0,0.0,39.0,2.0,0.0512820512820512,0.0,0,0,0,0.0,0.0,1.0,59,20200307,2020,3,7,15,5,10
"今日も今日とて骨隠し🦴
敷布団のシーツでは砂のようにはいきません🐶😅

#犬 #犬のいる生活 #犬好きな人と繋がりたい #トイプードル #犬の骨隠し https://t.co/jvfMnT4QjQ",今日も今日とて骨隠し🦴 敷布団のシーツでは砂のようにはいきません🐶😅  犬 犬のいる生活 犬好きな人と繋がりたい トイプードル 犬の骨隠し ,2020-03-07 15:20:00+00:00,True,False,0.0,125.0,1.0,1264.0,187.0,0.1479430379746835,3.0,0,23,335,28.0,7.0,0.0,70,20200307,2020,3,7,15,5,10
"お料理待ってるんだけど
僕ちゃん寒いの…。

#犬 #いぬ #いぬすたぐらむ  #いぬのいる暮らし  #トイプードル #といぷーどる #といぷーどる部  #トイプードル男の子  #ホワイトトイプードル #可愛い #癒し #犬好きさんと繋がりたい https://t.co/1BG9LtHYKT",お料理待ってるんだけど 僕ちゃん寒いの…。  犬 いぬ いぬすたぐらむ  いぬのいる暮らし  トイプードル といぷーどる といぷーどる部  トイプードル男の子  ホワイトトイプードル 可愛い 癒し 犬好きさんと繋がりたい ,2020-03-07 02:12:00+00:00,True,False,0.0,183.0,2.0,2264.0,281.0,0.1241166077738515,7.0,1,39,493,39.0,9.0,1.0,111,20200307,2020,3,7,2,5,10
@narcheam こちらこそよろしくお願いします🥰💞, こちらこそよろしくお願いします🥰💞,2020-03-04 08:44:00+00:00,False,True,0.0,1.0,0.0,13.0,2.0,0.1538461538461538,0.0,0,0,0,1.0,0.0,0.0,18,20200304,2020,3,4,8,2,10
"@narcheam すかしっぺほど
臭いものはないですね🤨", すかしっぺほど 臭いものはないですね🤨,2020-03-03 01:13:00+00:00,False,True,0.0,1.0,0.0,64.0,3.0,0.046875,0.0,0,0,0,1.0,0.0,1.0,20,20200303,2020,3,3,1,1,10
"@ryokizaki0608 フォローバックありがとうございます😆
これからよろしくお願いします😊", フォローバックありがとうございます😆 これからよろしくお願いします😊,2020-03-02 13:24:00+00:00,False,True,0.0,1.0,0.0,22.0,2.0,0.0909090909090909,0.0,0,0,0,0.0,0.0,1.0,35,20200302,2020,3,2,13,0,10
"@imAVTILZyskxiU2 自覚してるの可愛すぎます🥺
激クサおならの臭いも愛おしいですね🤣", 自覚してるの可愛すぎます🥺 激クサおならの臭いも愛おしいですね🤣,2020-03-02 04:57:00+00:00,False,True,0.0,1.0,0.0,71.0,2.0,0.028169014084507,0.0,0,0,0,0.0,0.0,1.0,33,20200302,2020,3,2,4,0,10
@putti730 たちが悪いんです🤣, たちが悪いんです🤣,2020-03-02 04:56:00+00:00,False,True,0.0,1.0,0.0,72.0,1.0,0.0138888888888888,0.0,0,0,0,0.0,0.0,0.0,10,20200302,2020,3,2,4,0,10
"@meitoakatuki ありがとうございます！
これからどうぞよろしくお願いします🤲", ありがとうございます これからどうぞよろしくお願いします🤲,2020-03-01 20:16:00+00:00,False,True,0.0,1.0,0.0,37.0,3.0,0.081081081081081,0.0,0,0,0,2.0,0.0,0.0,30,20200301,2020,3,1,20,6,9
"🤷‍♀️『なーんかうんち臭い!!💩』
      どこを探しても💩無いんです。

🐶『…。(真顔)。』

🤷‍♀️『なーんかヒーターの風に乗って匂いがくる…。』

ま、さ、か、。

こーんな可愛い顔して
静かにおならしてたみたい🤣🤣

#犬 #いぬ #いぬすたぐらむ  #いぬのいる暮らし  #トイプードル  #犬のおなら https://t.co/AXAIDHybKb",🤷‍♀️『なーんかうんち臭い💩』       どこを探しても💩無いんです。  🐶『…。真顔。』  🤷‍♀️『なーんかヒーターの風に乗って匂いがくる…。』  ま、さ、か、。  こーんな可愛い顔して 静かにおならしてたみたい🤣🤣  犬 いぬ いぬすたぐらむ  いぬのいる暮らし  トイプードル  犬のおなら ,2020-03-01 17:32:00+00:00,True,False,2.0,291.0,7.0,8757.0,613.0,0.0700011419435879,7.0,0,203,1598,67.0,31.0,5.0,152,20200301,2020,3,1,17,6,9
トイプードルみるくの散歩風景 https://t.co/NIL2xbBwtN @YouTubeさんから,トイプードルみるくの散歩風景  さんから,2020-03-01 15:17:00+00:00,True,True,3.0,11.0,0.0,369.0,21.0,0.056910569105691,0.0,0,0,0,5.0,2.0,0.0,20,20200301,2020,3,1,15,6,9
"@marumar21757719 こちらこそありがとうございます❤
まるさんよろしくお願いします🥰", こちらこそありがとうございます❤ まるさんよろしくお願いします🥰,2020-03-01 08:31:00+00:00,False,True,0.0,1.0,0.0,63.0,2.0,0.0317460317460317,0.0,0,0,0,0.0,0.0,1.0,33,20200301,2020,3,1,8,6,9
"大好きな散歩に行くのを焦らししてみたらこうなった🤩

ちょっと可哀想だけど可愛いからやっちゃう🤣

皆さんは愛犬の可愛さを引き出すためについやっちゃうことってありますか？？

#愛犬についやっちゃうこと #犬好きな人と繋がりたい #犬のいる暮らし #犬のいる生活 #トイプードル #トイプードル https://t.co/bCc6KRlVNL",大好きな散歩に行くのを焦らししてみたらこうなった🤩  ちょっと可哀想だけど可愛いからやっちゃう🤣  皆さんは愛犬の可愛さを引き出すためについやっちゃうことってありますか  愛犬についやっちゃうこと 犬好きな人と繋がりたい 犬のいる暮らし 犬のいる生活 トイプードル トイプードル ,2020-03-01 05:08:00+00:00,True,False,0.0,116.0,1.0,1175.0,174.0,0.1480851063829787,0.0,0,20,339,17.0,17.0,3.0,140,20200301,2020,3,1,5,6,9
"意地でも離れたくないみたいです🤣

#犬好きな人と繋がりたい #犬のいる暮らし #犬のいる生活 #いぬ #トイプードル https://t.co/l0gDtTAUFf",意地でも離れたくないみたいです🤣  犬好きな人と繋がりたい 犬のいる暮らし 犬のいる生活 いぬ トイプードル ,2020-03-01 04:48:00+00:00,True,False,0.0,34.0,0.0,445.0,42.0,0.0943820224719101,0.0,0,6,78,0.0,2.0,0.0,55,20200301,2020,3,1,4,6,9
"絶対にくまのぬいぐるみを渡したくないみるく🐶

#犬好きな人と繋がりたい #犬のいる暮らし #犬のいる生活 #いぬ https://t.co/dNH5ZpgCZv",絶対にくまのぬいぐるみを渡したくないみるく🐶  犬好きな人と繋がりたい 犬のいる暮らし 犬のいる生活 いぬ ,2020-03-01 04:45:00+00:00,True,False,1.0,203.0,5.0,3103.0,289.0,0.0931356751530776,3.0,0,33,696,43.0,0.0,1.0,54,20200301,2020,3,1,4,6,9
"くまのぬいぐるみが大好きで、いつもおもちゃ入れから持ってきて一緒に寝ているみるく🐶

今日も一緒に寝れて幸せ〜💓

#犬好きさんと繋がりたい #いぬいどんどんすきになる #犬のいる暮らし #犬のいる生活 https://t.co/TNApCdNoKr",くまのぬいぐるみが大好きで、いつもおもちゃ入れから持ってきて一緒に寝ているみるく🐶  今日も一緒に寝れて幸せ〜💓  犬好きさんと繋がりたい いぬいどんどんすきになる 犬のいる暮らし 犬のいる生活 ,2020-03-01 04:24:00+00:00,True,False,0.0,34.0,1.0,1051.0,60.0,0.0570884871550903,1.0,0,16,16,6.0,1.0,1.0,98,20200301,2020,3,1,4,6,9
#犬好きさんと繋がりたい #犬のいる暮らし  #dogs #トイプードル https://t.co/J0P2RGtThN,犬好きさんと繋がりたい 犬のいる暮らし   トイプードル ,2020-02-29 13:12:00+00:00,True,False,0.0,89.0,0.0,789.0,125.0,0.1584283903675538,0.0,0,13,194,23.0,0.0,0.0,29,20200229,2020,2,29,13,5,9
#犬好きさんと繋がりたい #犬のいる生活 #トイプードル https://t.co/7dxKBnBmtO,犬好きさんと繋がりたい 犬のいる生活 トイプードル ,2020-02-29 13:07:00+00:00,True,False,0.0,32.0,0.0,356.0,41.0,0.1151685393258427,0.0,0,7,7,2.0,0.0,0.0,26,20200229,2020,2,29,13,5,9
"@Lu9bJmkWJx7YR1X フォローバックありがとうございます😆
これからよろしくお願いします！😊", フォローバックありがとうございます😆 これからよろしくお願いします😊,2020-02-29 10:00:00+00:00,False,True,0.0,1.0,0.0,28.0,1.0,0.0357142857142857,0.0,0,0,0,0.0,0.0,0.0,35,20200229,2020,2,29,10,5,9
"@imAVTILZyskxiU2 リプありがとうございます！😆💕
自信満々で散歩行ってきます！（笑）", リプありがとうございます😆💕 自信満々で散歩行ってきます笑,2020-02-29 01:21:00+00:00,False,True,0.0,1.0,0.0,40.0,2.0,0.05,0.0,0,0,0,0.0,0.0,1.0,30,20200229,2020,2,29,1,5,9
"おはようございます✨
今日は怪獣を着て散歩に行きます🐶

ドヤァ🥴

#犬 #犬好きさんと繋がりたい #犬のいる暮らし #コスプレ https://t.co/VTXH3b4HGT",おはようございます✨ 今日は怪獣を着て散歩に行きます🐶  ドヤァ🥴  犬 犬好きさんと繋がりたい 犬のいる暮らし コスプレ ,2020-02-29 00:47:00+00:00,True,False,0.0,125.0,1.0,1291.0,185.0,0.1432997676219984,2.0,1,23,23,22.0,7.0,4.0,62,20200229,2020,2,29,0,5,9
"@TTBaynt ありがとうございます😊
ぽんちゃんもすごく可愛いですね💕
これからよろしくお願いします😆", ありがとうございます😊 ぽんちゃんもすごく可愛いですね💕 これからよろしくお願いします😆,2020-02-28 22:59:00+00:00,False,True,0.0,1.0,0.0,63.0,2.0,0.0317460317460317,0.0,0,0,0,0.0,0.0,1.0,45,20200228,2020,2,28,22,4,9
"@milk___0919 おはようございます😊
これからよろしくお願いします🤲", おはようございます😊 これからよろしくお願いします🤲,2020-02-28 22:56:00+00:00,False,True,0.0,1.0,0.0,47.0,2.0,0.0425531914893617,0.0,0,0,0,0.0,0.0,1.0,27,20200228,2020,2,28,22,4,9
"@imAVTILZyskxiU2 リプありがとうございます😊
こちらこそ、よろしくお願いします！", リプありがとうございます😊 こちらこそ、よろしくお願いします,2020-02-28 22:56:00+00:00,False,True,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,31,20200228,2020,2,28,22,4,9
